hazard_id,gps_speed_mean,gps_speed_min,accx_5s_mean_mean,accx_5s_min_min,grip_mean,water_layer_thickness_mean,ice_layer_thickness_mean,snow_layer_thickness_mean,black_ice_risk_mean,cluster
19073523.0,7.3948871320612675,0.0,704.0,704.0,0.5992362363102995,0.31646056752062485,0.0,0.0,0.0,1
19073524.0,7.3948871320612675,0.0,704.0,704.0,0.5992362363102995,0.31646056752062485,0.0,0.0,0.0,1
19073525.0,7.3948871320612675,0.0,704.0,704.0,0.5992362363102995,0.31646056752062485,0.0,0.0,0.0,1
19073526.0,7.3948871320612675,0.0,704.0,704.0,0.5992362363102995,0.31646056752062485,0.0,0.0,0.0,1
19073527.0,7.3948871320612675,0.0,704.0,704.0,0.5992362363102995,0.31646056752062485,0.0,0.0,0.0,1
19073528.0,7.3948871320612675,0.0,704.0,704.0,0.5992362363102995,0.31646056752062485,0.0,0.0,0.0,1
19073529.0,7.3948871320612675,0.0,704.0,704.0,0.5992362363102995,0.31646056752062485,0.0,0.0,0.0,1
19073530.0,7.3948871320612675,0.0,704.0,704.0,0.5992362363102995,0.31646056752062485,0.0,0.0,0.0,1
19073531.0,7.3948871320612675,0.0,704.0,704.0,0.5992362363102995,0.31646056752062485,0.0,0.0,0.0,1
19073532.0,7.3948871320612675,0.0,704.0,704.0,0.5992362363102995,0.31646056752062485,0.0,0.0,0.0,1
19073533.0,7.3948871320612675,0.0,704.0,704.0,0.5992362363102995,0.31646056752062485,0.0,0.0,0.0,1
19073534.0,7.3948871320612675,0.0,704.0,704.0,0.5992362363102995,0.31646056752062485,0.0,0.0,0.0,1
19073535.0,7.3948871320612675,0.0,704.0,704.0,0.5992362363102995,0.31646056752062485,0.0,0.0,0.0,1
19073536.0,7.3948871320612675,0.0,704.0,704.0,0.5992362363102995,0.31646056752062485,0.0,0.0,0.0,1
19073537.0,7.3948871320612675,0.0,704.0,704.0,0.5992362363102995,0.31646056752062485,0.0,0.0,0.0,1
19073538.0,7.3948871320612675,0.0,704.0,704.0,0.5992362363102995,0.31646056752062485,0.0,0.0,0.0,1
19073539.0,7.3948871320612675,0.0,704.0,704.0,0.5992362363102995,0.31646056752062485,0.0,0.0,0.0,1
19073540.0,7.3948871320612675,0.0,704.0,704.0,0.5992362363102995,0.31646056752062485,0.0,0.0,0.0,1
19073541.0,7.3948871320612675,0.0,704.0,704.0,0.5992362363102995,0.31646056752062485,0.0,0.0,0.0,1
